line,target_id,n
AraP4,ECB_03879,1
AraP4,ECB_03880,1
AraP4,ECB_03881,1
AraP4,ECB_03882,1
AraP4,ECB_03883,1
AraP4,ECB_03884,1
AraP4,ECB_03885,1
AraP4,ECB_03886,1
AraP4,ECB_03887,1
AraP4,ECB_03888,1
AraP4,ECB_03891,1
AraP4,ECB_03892,1
AraP4,ECB_03893,1
AraP4,ECB_03894,1
AraP4,ECB_03895,1
AraP4,ECB_03896,1
AraP4,ECB_03897,1
AraP4,ECB_03898,1
AraP4,ECB_03899,1
AraP4,ECB_03900,1
AraP4,ECB_03901,1
AraP4,ECB_03902,1
AraP4,ECB_03903,1
AraP4,ECB_03904,1
AraP4,ECB_03905,1
AraP4,ECB_03906,1
AraP4,ECB_03907,1
AraP4,ECB_03908,1
AraP4,ECB_03909,1
AraP4,ECB_03910,1
AraP4,ECB_03911,1
AraP4,ECB_03912,1
AraP4,ECB_03913,1
AraP4,ECB_03914,1
AraP4,ECB_03915,1
AraP4,ECB_03916,1
AraP4,ECB_03917,1
AraP4,ECB_03918,1
AraP4,ECB_03919,1
AraP4,ECB_03920,1
AraP4,ECB_03921,1
AraP4,ECB_03922,1
AraP4,ECB_03923,1
AraP4,ECB_03924,1
AraP4,ECB_03925,1
AraP4,ECB_03926,1
AraP4,ECB_03927,1
AraP4,ECB_03928,1
AraP4,ECB_03929,1
AraP4,ECB_03930,1
AraP4,ECB_03931,1
AraP4,ECB_03932,1
AraP4,ECB_03934,1
AraP4,ECB_03935,1
AraP4,ECB_03936,1
AraP4,ECB_03937,1
AraP4,ECB_03938,1
AraP4,ECB_03939,1
AraP4,ECB_03940,1
AraP4,ECB_03941,1
AraP4,ECB_03942,1
AraP4,ECB_03943,1
AraP4,ECB_03944,1
AraP4,ECB_03945,1
AraP4,ECB_03946,1
AraP4,ECB_03947,1
AraP4,ECB_03948,1
AraP4,ECB_03949,1
AraP4,ECB_03950,1
AraP4,ECB_03951,1
AraP4,ECB_03952,1
AraP4,ECB_03953,1
AraP4,ECB_03954,1
AraP4,ECB_03955,1
AraP4,ECB_03956,1
AraP4,ECB_03957,1
AraP4,ECB_03958,1
AraP4,ECB_03959,1
AraP4,ECB_03960,1
AraP4,ECB_03961,1
AraP4,ECB_03962,1
AraP4,ECB_03963,1
AraP4,ECB_03964,1
AraP4,ECB_03965,1
AraP4,ECB_03966,1
AraP4,ECB_03967,1
AraP4,ECB_03968,1
AraP4,ECB_03969,1
AraP4,ECB_03970,1
AraP4,ECB_03971,1
AraP4,ECB_03972,1
AraP4,ECB_03973,1
AraP4,ECB_03974,1
AraP4,ECB_03975,1
AraP4,ECB_03976,1
AraP4,ECB_03977,1
AraP4,ECB_03978,1
AraP4,ECB_03979,1
AraP4,ECB_03980,1
AraP4,ECB_03981,1
AraP4,ECB_03982,1
AraP4,ECB_03983,1
AraP4,ECB_03984,1
AraP4,ECB_03985,1
AraP4,ECB_03986,1
AraP4,ECB_03987,1
AraP4,ECB_03988,1
AraP4,ECB_03989,1
AraP4,ECB_03990,1
AraP4,ECB_03991,1
AraP4,ECB_03992,1
AraP4,ECB_03993,1
AraP4,ECB_03994,1
AraP4,ECB_03995,1
AraP4,ECB_03997,1
AraP4,ECB_03998,1
AraP4,ECB_03999,1
AraP4,ECB_04000,1
AraP4,ECB_04001,1
AraP4,ECB_04002,1
AraP4,ECB_04003,1
AraP4,ECB_04004,1
AraP4,ECB_04005,1
AraP4,ECB_04006,1
AraP4,ECB_04007,1
AraP4,ECB_04008,1
AraP4,ECB_04009,1
AraP4,ECB_04010,1
AraP4,ECB_04011,1
AraP4,ECB_04012,1
AraP4,ECB_04013,1
AraP4,ECB_04014,1
AraP4,ECB_04015,1
AraP4,ECB_04016,1
AraP4,ECB_04017,1
AraP4,ECB_04018,1
AraP4,ECB_04019,1
AraP4,ECB_04020,1
AraP4,ECB_04021,1
AraP4,ECB_04022,1
AraP4,ECB_04023,1
AraP4,ECB_04024,1
AraP4,ECB_04025,1
AraP4,ECB_04026,1
AraP4,ECB_04027,1
AraP4,ECB_04028,1
AraP4,ECB_04029,1
AraP4,ECB_04030,1
AraP4,ECB_04031,1
AraP4,ECB_04032,1
AraP4,ECB_04033,1
AraP4,ECB_04034,1
AraP4,ECB_04035,1
AraP4,ECB_04036,1
AraP4,ECB_04037,1
AraP4,ECB_04038,1
AraP4,ECB_04039,1
AraP4,ECB_04040,1
AraP4,ECB_04041,1
AraP4,ECB_04042,1
AraP4,ECB_04043,1
AraP4,ECB_04044,1
AraP4,ECB_04045,1
AraP4,ECB_04046,1
AraP4,ECB_04047,1
AraP4,ECB_04048,1
AraP4,ECB_04049,1
AraP4,ECB_04050,1
AraP4,ECB_04051,1
AraP4,ECB_04052,1
AraP4,ECB_04053,1
AraP4,ECB_04054,1
AraP4,ECB_04055,1
AraP4,ECB_04056,1
AraP4,ECB_04057,1
AraP4,ECB_04058,1
AraP4,ECB_04059,1
AraP4,ECB_04060,1
AraP4,ECB_04061,1
AraP4,ECB_04062,1
AraP4,ECB_04063,1
AraP4,ECB_04064,1
AraP4,ECB_04065,1
AraP4,ECB_04066,1
AraP4,ECB_04067,1
AraP4,ECB_04068,1
AraP4,ECB_04069,1
AraP4,ECB_04070,1
AraP4,ECB_04071,1
AraP4,ECB_04072,1
AraP4,ECB_04073,1
AraP4,ECB_04074,1
AraP4,ECB_04075,1
AraP4,ECB_04076,1
AraP4,ECB_04077,1
AraP4,ECB_04078,1
AraP4,ECB_04079,1
AraP4,ECB_04080,1
AraP4,ECB_04081,1
AraP4,ECB_04082,1
AraP4,ECB_04083,1
AraP4,ECB_04084,1
AraP4,ECB_04085,1
AraP4,ECB_04086,1
AraP4,ECB_04087,1
AraP4,ECB_04088,1
AraP4,ECB_04089,1
AraP4,ECB_04090,1
AraP4,ECB_04091,1
AraP4,ECB_04092,1
AraP4,ECB_04093,1
AraP4,ECB_04094,1
AraP4,ECB_04095,1
AraP4,ECB_04096,1
AraP4,ECB_04097,1
AraP4,ECB_04098,1
AraP4,ECB_04099,1
AraP4,ECB_04100,1
AraP4,ECB_04101,1
AraP4,ECB_04102,1
AraP4,ECB_04103,1
AraP4,ECB_04105,1
AraP4,ECB_04106,1
AraP4,ECB_04107,1
AraP4,ECB_04108,1
AraP4,ECB_04109,1
AraP4,ECB_04110,1
AraP4,ECB_04111,1
AraP4,ECB_04112,1
AraP4,ECB_04113,1
AraP4,ECB_04114,1
AraP4,ECB_04115,1
AraP4,ECB_04116,1
AraP4,ECB_04117,1
AraP4,ECB_04118,1
AraP4,ECB_04119,1
AraP4,ECB_04120,1
AraP4,ECB_04121,1
AraP4,ECB_04122,1
AraP4,ECB_04123,1
AraP4,ECB_04124,1
AraP4,ECB_04125,1
AraP4,ECB_04126,1
AraP4,ECB_04127,1
AraP4,ECB_04128,1
AraP4,ECB_04129,1
AraP4,ECB_04130,1
AraP4,ECB_04131,1
AraP4,ECB_04132,1
AraP4,ECB_04133,1
AraP4,ECB_04134,1
AraP4,ECB_04135,1
AraP4,ECB_04136,1
AraP4,ECB_04137,1
AraP4,ECB_04139,1
AraP4,ECB_04140,3
AraP4,ECB_04141,1
AraP4,ECB_04142,1
AraP4,ECB_04145,1
AraP4,ECB_04146,1
AraP4,ECB_04147,1
AraP4,ECB_04148,1
AraP4,ECB_04149,1
AraP4,ECB_04150,1
AraP4,ECB_04152,1
AraP4,ECB_04153,1
AraP4,ECB_04154,1
AraP4,ECB_04155,1
AraP4,ECB_04156,1
AraP4,ECB_04157,1
AraP4,ECB_04158,1
AraP4,ECB_04159,1
AraP4,ECB_04160,1
AraP4,ECB_04162,1
AraP4,ECB_04163,1
AraP4,ECB_04164,1
AraP4,ECB_04165,1
AraP4,ECB_04166,1
AraP4,ECB_04167,1
AraP4,ECB_04168,1
AraP4,ECB_04169,1
AraP4,ECB_04170,1
AraP4,ECB_04171,1
AraP4,ECB_04172,1
AraP4,ECB_04173,1
AraP4,ECB_04174,1
AraP4,ECB_04176,1
AraP4,ECB_04177,1
AraP4,ECB_04178,1
AraP4,ECB_04180,1
AraP4,ECB_04181,1
AraP4,ECB_04182,1
AraP4,ECB_04183,1
AraP4,ECB_04184,1
AraP4,ECB_04185,1
AraP4,ECB_04186,1
AraP4,ECB_04187,1
AraP4,ECB_04188,1
AraP4,ECB_04189,1
AraP4,ECB_04190,1
AraP4,ECB_04191,1
AraP4,ECB_04192,1
AraP4,ECB_04193,1
AraP4,ECB_04194,1
AraP4,ECB_04195,1
AraP4,ECB_04196,1
AraP4,ECB_04197,1
AraP4,ECB_04198,1
AraP4,ECB_04199,1
AraP4,ECB_04200,1
AraP4,ECB_04201,1
AraP4,ECB_04202,1
AraP4,ECB_04203,1
AraP4,ECB_04204,1
AraP4,ECB_04205,1
AraP4,ECB_04206,1
AraP4,ECB_04207,1
AraP4,ECB_04208,1
AraP4,ECB_04209,1
AraP4,ECB_04211,1
AraP4,ECB_04212,1
AraP4,ECB_04213,1
AraP4,ECB_04214,1
AraP4,ECB_04215,1
AraP4,ECB_04216,1
AraP4,ECB_04217,1
AraP4,ECB_04218,1
AraP4,ECB_04219,1
AraP4,ECB_04220,1
AraP4,ECB_04221,1
AraP4,ECB_04222,1
AraP4,ECB_04223,1
AraP4,ECB_04224,1
AraP4,ECB_04225,1
AraP4,ECB_04226,1
AraP4,ECB_04227,1
AraP4,ECB_04228,1
AraP4,ECB_04229,1
AraP4,ECB_04230,1
AraP4,ECB_04231,1
AraP4,ECB_04232,1
AraP4,ECB_04233,1
AraP4,ECB_04235,1
AraP4,ECB_04236,1
AraP4,ECB_04237,1
AraP4,ECB_04238,1
AraP4,ECB_04239,1
AraP4,ECB_04240,1
AraP4,ECB_04241,1
AraP4,ECB_04242,1
AraP4,ECB_04243,1
AraP4,ECB_04244,1
AraP4,ECB_04245,1
AraP4,ECB_04246,1
AraP4,ECB_04247,1
AraP4,ECB_04248,1
AraP4,ECB_04249,1
AraP4,ECB_04250,1
AraP4,ECB_04251,1
AraP4,ECB_04252,1
AraP4,ECB_04253,1
AraP4,ECB_04254,1
AraP4,ECB_04255,1
AraP4,ECB_04256,1
AraP4,ECB_04257,1
AraP4,ECB_04258,1
AraP4,ECB_04259,1
AraP4,ECB_04260,1
AraP4,ECB_04261,1
AraP4,ECB_04262,1
AraP4,ECB_04263,1
AraP4,ECB_04264,1
AraP4,ECB_04265,1
AraP4,ECB_04266,1
AraP4,ECB_04267,1
AraP4,ECB_04268,1
AraP4,ECB_04269,1
AraP4,ECB_04270,1
AraP4,ECB_04271,1
AraP4,ECB_04272,1
AraP4,ECB_04273,1
AraP4,ECB_04274,1
AraP4,ECB_04275,1
AraP4,ECB_04277,1
AraP4,ECB_04279,1
AraP4,ERC_00002,1
AraP4,ERC_00003,1
AraP4,ERC_00004,1
AraP4,ERC_00009,1
AraP4,ERC_00012,1
AraP4,ERC_00013,1
AraP4,ERC_00014,1
AraP4,ERC_00016,1
AraP4,ERC_00017,1
AraP4,ERC_00019,1
AraP4,ERC_00022,1
AraP4,ERC_00024,1
AraP4,ERC_00025,1
AraP4,ERC_00028,1
AraP4,ERC_00031,1
AraP4,ERC_00033,1
AraP4,ERC_00034,1
AraP4,ERC_00035,1
AraP4,ERC_00039,1
AraP4,ERC_00040,1
AraP4,ERC_00041,1
AraP4,ERC_00042,1
AraP4,ERC_00043,1
AraP4,ERC_00044,1
AraP4,ERC_00046,1
AraP4,ERC_00048,1
AraP4,ERC_00051,1
AraP4,ERC_00053,1
AraP4,ERC_00054,1
AraP4,ERC_00057,1
AraP4,ERC_00058,1
AraP4,ERC_00059,1
AraP4,ERC_00060,1
AraP4,ERC_00061,1
AraP4,ERC_00062,1
AraP4,ERC_00067,1
AraP4,ERC_00069,1
AraP4,ERC_00071,1
AraP4,ERC_00073,1
AraP4,ERC_00074,1
AraP4,ERC_00075,1
AraP4,ERC_00076,1
AraP4,ERC_00077,1
AraP4,ERC_00078,1
AraP4,ERC_00079,1
AraP4,ERC_00081,1
AraP4,ERC_00083,1
AraP4,ERC_00084,1
AraP4,ERC_00085,1
AraP4,ERC_00086,1
AraP4,ERC_00092,1
AraP4,ERC_00095,1
AraP4,ERC_00096,1
AraP4,ERC_00097,1
AraP4,ERC_00098,1
AraP4,ERC_00099,1
AraP4,ERC_00104,1
AraP4,ERC_00108,1
AraP4,ERC_00109,1
AraP4,ERC_00111,1
AraP4,ERC_00112,1
AraP4,ERC_00113,1
AraP4,ERC_00116,1
AraP4,ERC_00117,1
AraP4,ERC_00120,1
AraP4,ERC_00123,1
AraP4,ERC_00126,1
AraP4,ERC_00130,1
AraP4,ERC_00131,1
AraP4,ERC_00134,1
AraP4,ERC_00136,1
AraP4,ERC_00137,1
AraP4,ERC_00138,1
AraP4,ERC_00142,1
AraP4,ERC_00143,1
AraP4,ERC_00144,1
AraP4,ERC_00145,1
AraP4,ERC_00147,1
AraP4,ERC_00148,1
AraP4,ERC_00150,1
AraP4,ERC_00154,1
AraP4,ERC_00156,1
AraP4,ERC_00157,1
AraP4,ERC_00158,1
AraP4,ERC_00160,1
AraP4,ERC_00162,1
AraP4,ERC_00163,1
AraP4,ERC_00164,1
AraP4,ERC_00165,1
AraP4,ERC_00168,1
AraP4,ERC_00170,1
AraP4,ERC_00171,1
AraP4,glnU,1
AraP4,glnV,1
AraP4,glnW,1
AraP4,glnX,1
AraP4,gltT,1
AraP4,gltU,1
AraP4,gltV,1
AraP4,gltW,1
AraP4,glyT,1
AraP4,glyU,1
AraP4,glyV,1
AraP4,glyW,1
AraP4,glyX,1
AraP4,glyY,1
AraP4,hisR,1
AraP4,ileT,1
AraP4,ileU,1
AraP4,ileV,1
AraP4,ileX,1
AraP4,leuP,1
AraP4,leuQ,1
AraP4,leuT,1
AraP4,leuU,1
AraP4,leuV,1
AraP4,leuW,1
AraP4,leuX,1
AraP4,leuZ,1
AraP4,lysT,1
AraP4,lysV,1
AraP4,lysW,1
AraP4,lysY,1
AraP4,lysZ,1
AraP4,metT,1
AraP4,metU,1
AraP4,metV,1
AraP4,metW,1
AraP4,metZ,2
AraP4,pheU,1
AraP4,pheV,1
AraP4,proK,1
AraP4,proL,1
AraP4,proM,1
AraP4,selC,1
AraP4,serT,1
AraP4,serU,1
AraP4,serV,1
AraP4,serW,1
AraP4,serX,1
AraP4,thrT,1
AraP4,thrU,1
AraP4,thrV,1
AraP4,thrW,1
AraP4,trpT,1
AraP4,tyrT,1
AraP4,tyrU,1
AraP4,tyrV,1
AraP4,valT,1
AraP4,valU,1
AraP4,valV,1
AraP4,valW,1
AraP4,valX,1
AraP4,valY,1
AraP4,valZ,1
AraP5,alaT,1
AraP5,alaU,1
AraP5,alaV,1
AraP5,alaW,1
AraP5,alaX,1
AraP5,argQ,1
AraP5,argU,1
AraP5,argV,1
AraP5,argW,1
AraP5,argX,1
AraP5,argY,1
AraP5,argZ,1
AraP5,asnT,1
AraP5,asnU,1
AraP5,asnV,1
AraP5,asnW,1
AraP5,aspT,1
AraP5,aspU,1
AraP5,aspV,1
AraP5,cysT,1
AraP5,ECB_00001,1
AraP5,ECB_00002,1
AraP5,ECB_00003,1
AraP5,ECB_00004,1
AraP5,ECB_00005,1
AraP5,ECB_00006,1
AraP5,ECB_00007,1
AraP5,ECB_00008,1
AraP5,ECB_00009,1
AraP5,ECB_00010,1
AraP5,ECB_00011,1
AraP5,ECB_00012,1
AraP5,ECB_00013,1
AraP5,ECB_00014,1
AraP5,ECB_00015,1
AraP5,ECB_00016,4
AraP5,ECB_00017,1
AraP5,ECB_00018,1
AraP5,ECB_00019,1
AraP5,ECB_00020,1
AraP5,ECB_00021,1
AraP5,ECB_00022,1
AraP5,ECB_00023,1
AraP5,ECB_00025,1
AraP5,ECB_00026,1
AraP5,ECB_00027,1
AraP5,ECB_00028,1
AraP5,ECB_00029,1
AraP5,ECB_00030,1
AraP5,ECB_00031,1
AraP5,ECB_00032,1
AraP5,ECB_00033,1
AraP5,ECB_00034,1
AraP5,ECB_00035,1
AraP5,ECB_00036,1
AraP5,ECB_00037,1
AraP5,ECB_00038,1
AraP5,ECB_00039,1
AraP5,ECB_00040,1
AraP5,ECB_00041,1
AraP5,ECB_00043,1
AraP5,ECB_00044,1
AraP5,ECB_00045,1
AraP5,ECB_00046,1
AraP5,ECB_00047,1
AraP5,ECB_00048,1
AraP5,ECB_00049,1
AraP5,ECB_00050,1
AraP5,ECB_00051,1
AraP5,ECB_00052,1
AraP5,ECB_00053,1
AraP5,ECB_00054,1
AraP5,ECB_00055,1
AraP5,ECB_00056,1
AraP5,ECB_00057,1
AraP5,ECB_00058,1
AraP5,ECB_00059,1
AraP5,ECB_00060,1
AraP5,ECB_00061,1
AraP5,ECB_00062,1
AraP5,ECB_00063,1
AraP5,ECB_00064,1
AraP5,ECB_00065,1
AraP5,ECB_00066,1
AraP5,ECB_00067,1
AraP5,ECB_00068,1
AraP5,ECB_00069,1
AraP5,ECB_00070,1
AraP5,ECB_00071,1
AraP5,ECB_00072,1
AraP5,ECB_00073,1
AraP5,ECB_00074,1
AraP5,ECB_00075,1
AraP5,ECB_00076,1
AraP5,ECB_00077,1
AraP5,ECB_00078,1
AraP5,ECB_00079,1
AraP5,ECB_00080,1
AraP5,ECB_00081,1
AraP5,ECB_00082,1
AraP5,ECB_00083,1
AraP5,ECB_00084,1
AraP5,ECB_00085,1
AraP5,ECB_00086,1
AraP5,ECB_00087,1
AraP5,ECB_00088,1
AraP5,ECB_00089,1
AraP5,ECB_00090,1
AraP5,ECB_00091,1
AraP5,ECB_00092,1
AraP5,ECB_00093,1
AraP5,ECB_00094,1
AraP5,ECB_00095,1
AraP5,ECB_00096,1
AraP5,ECB_00097,1
AraP5,ECB_00098,1
AraP5,ECB_00099,1
AraP5,ECB_00100,1
AraP5,ECB_00101,1
AraP5,ECB_00102,1
AraP5,ECB_00103,1
AraP5,ECB_00104,1
AraP5,ECB_00105,1
AraP5,ECB_00106,1
AraP5,ECB_00107,1
AraP5,ECB_00108,1
AraP5,ECB_00109,1
AraP5,ECB_00110,1
AraP5,ECB_00111,1
AraP5,ECB_00112,1
AraP5,ECB_00113,1
AraP5,ECB_00114,1
AraP5,ECB_00115,1
AraP5,ECB_00116,1
AraP5,ECB_00117,1
AraP5,ECB_00118,1
AraP5,ECB_00119,1
AraP5,ECB_00120,1
AraP5,ECB_00121,1
AraP5,ECB_00122,1
AraP5,ECB_00123,1
AraP5,ECB_00124,1
AraP5,ECB_00125,1
AraP5,ECB_00126,1
AraP5,ECB_00127,1
AraP5,ECB_00128,1
AraP5,ECB_00129,1
AraP5,ECB_00130,1
AraP5,ECB_00131,1
AraP5,ECB_00132,1
AraP5,ECB_00133,1
AraP5,ECB_00134,1
AraP5,ECB_00135,1
AraP5,ECB_00136,1
AraP5,ECB_00137,1
AraP5,ECB_00138,1
AraP5,ECB_00139,1
AraP5,ECB_00140,1
AraP5,ECB_00141,1
AraP5,ECB_00142,1
AraP5,ECB_00143,1
AraP5,ECB_00144,1
AraP5,ECB_00145,1
AraP5,ECB_00146,1
AraP5,ECB_00147,1
AraP5,ECB_00148,1
AraP5,ECB_00149,1
AraP5,ECB_00150,1
AraP5,ECB_00151,1
AraP5,ECB_00152,1
AraP5,ECB_00153,1
AraP5,ECB_00154,1
AraP5,ECB_00155,1
AraP5,ECB_00156,1
AraP5,ECB_00157,1
AraP5,ECB_00158,1
AraP5,ECB_00159,1
AraP5,ECB_00160,1
AraP5,ECB_00161,1
AraP5,ECB_00162,1
AraP5,ECB_00163,1
AraP5,ECB_00164,1
AraP5,ECB_00165,1
AraP5,ECB_00166,1
AraP5,ECB_00167,1
AraP5,ECB_00168,1
AraP5,ECB_00169,1
AraP5,ECB_00170,1
AraP5,ECB_00171,1
AraP5,ECB_00172,1
AraP5,ECB_00173,1
AraP5,ECB_00174,1
AraP5,ECB_00175,1
AraP5,ECB_00176,1
AraP5,ECB_00177,1
AraP5,ECB_00178,1
AraP5,ECB_00179,1
AraP5,ECB_00180,1
AraP5,ECB_00181,1
AraP5,ECB_00182,1
AraP5,ECB_00183,1
AraP5,ECB_00184,1
AraP5,ECB_00185,1
AraP5,ECB_00186,1
AraP5,ECB_00187,1
AraP5,ECB_00188,1
AraP5,ECB_00189,1
AraP5,ECB_00190,1
AraP5,ECB_00191,1
AraP5,ECB_00192,1
AraP5,ECB_00193,1
AraP5,ECB_00194,1
AraP5,ECB_00195,1
AraP5,ECB_00196,1
AraP5,ECB_00197,1
AraP5,ECB_00198,1
AraP5,ECB_00199,1
AraP5,ECB_00200,1
AraP5,ECB_00201,1
AraP5,ECB_00202,1
AraP5,ECB_00203,1
AraP5,ECB_00204,1
AraP5,ECB_00205,1
AraP5,ECB_00206,1
AraP5,ECB_00207,1
AraP5,ECB_00208,1
AraP5,ECB_00209,1
AraP5,ECB_00210,1
AraP5,ECB_00211,1
AraP5,ECB_00212,1
AraP5,ECB_00213,1
AraP5,ECB_00214,1
AraP5,ECB_00215,1
AraP5,ECB_00216,1
AraP5,ECB_00217,1
AraP5,ECB_00218,1
AraP5,ECB_00219,1
AraP5,ECB_00220,1
AraP5,ECB_00221,1
AraP5,ECB_00222,1
AraP5,ECB_00223,1
AraP5,ECB_00226,1
AraP5,ECB_00227,1
AraP5,ECB_00228,1
AraP5,ECB_00229,1
AraP5,ECB_00230,1
AraP5,ECB_00231,1
AraP5,ECB_00232,1
AraP5,ECB_00233,1
AraP5,ECB_00234,1
AraP5,ECB_00235,1
AraP5,ECB_00236,1
AraP5,ECB_00237,1
AraP5,ECB_00238,1
AraP5,ECB_00239,1
AraP5,ECB_00240,1
AraP5,ECB_00241,1
AraP5,ECB_00242,1
AraP5,ECB_00243,1
AraP5,ECB_00244,1
AraP5,ECB_00245,1
AraP5,ECB_00246,1
AraP5,ECB_00247,1
AraP5,ECB_00248,1
AraP5,ECB_00249,1
AraP5,ECB_00250,1
AraP5,ECB_00251,1
AraP5,ECB_00252,1
AraP5,ECB_00253,1
AraP5,ECB_00254,1
AraP5,ECB_00255,1
AraP5,ECB_00256,1
AraP5,ECB_00257,1
AraP5,ECB_00258,1
AraP5,ECB_00259,1
AraP5,ECB_00260,1
AraP5,ECB_00261,1
AraP5,ECB_00262,1
AraP5,ECB_00263,1
AraP5,ECB_00264,1
AraP5,ECB_00265,1
AraP5,ECB_00266,1
AraP5,ECB_00267,1
AraP5,ECB_00268,1
AraP5,ECB_00269,1
AraP5,ECB_00270,1
AraP5,ECB_00271,1
AraP5,ECB_00272,1
AraP5,ECB_00273,1
AraP5,ECB_00274,1
AraP5,ECB_00275,1
AraP5,ECB_00276,1
AraP5,ECB_00277,1
AraP5,ECB_00278,1
AraP5,ECB_00279,1
AraP5,ECB_00280,1
AraP5,ECB_00281,1
AraP5,ECB_00282,1
AraP5,ECB_00283,1
AraP5,ECB_00284,1
AraP5,ECB_00285,1
AraP5,ECB_00286,1
AraP5,ECB_00287,1
AraP5,ECB_00288,1
AraP5,ECB_00289,1
AraP5,ECB_00290,1
AraP5,ECB_00291,1
AraP5,ECB_00292,1
AraP5,ECB_00293,1
AraP5,ECB_00294,1
AraP5,ECB_00295,1
AraP5,ECB_00296,1
AraP5,ECB_00297,1
AraP5,ECB_00298,1
AraP5,ECB_00299,1
AraP5,ECB_00300,1
AraP5,ECB_00301,1
AraP5,ECB_00302,1
AraP5,ECB_00303,1
AraP5,ECB_00304,1
AraP5,ECB_00305,1
AraP5,ECB_00306,1
AraP5,ECB_00307,1
AraP5,ECB_00308,1
AraP5,ECB_00309,1
AraP5,ECB_00310,1
AraP5,ECB_00311,1
AraP5,ECB_00312,1
AraP5,ECB_00313,1
AraP5,ECB_00314,1
AraP5,ECB_00315,1
AraP5,ECB_00316,1
AraP5,ECB_00317,1
AraP5,ECB_00318,1
AraP5,ECB_00319,1
AraP5,ECB_00320,1
AraP5,ECB_00321,1
AraP5,ECB_00322,1
AraP5,ECB_00323,1
AraP5,ECB_00324,1
AraP5,ECB_00325,1
AraP5,ECB_00326,1
AraP5,ECB_00327,1
AraP5,ECB_00328,1
AraP5,ECB_00329,1
AraP5,ECB_00330,1
AraP5,ECB_00331,1
AraP5,ECB_00332,1
AraP5,ECB_00333,1
AraP5,ECB_00334,1
AraP5,ECB_00335,1
AraP5,ECB_00336,1
AraP5,ECB_00337,1
AraP5,ECB_00338,1
AraP5,ECB_00339,1
AraP5,ECB_00340,1
AraP5,ECB_00341,1
AraP5,ECB_00342,1
AraP5,ECB_00343,1
AraP5,ECB_00344,1
AraP5,ECB_00345,1
AraP5,ECB_00346,1
AraP5,ECB_00347,1
AraP5,ECB_00348,1
AraP5,ECB_00349,1
AraP5,ECB_00350,1
AraP5,ECB_00351,1
AraP5,ECB_00353,1
AraP5,ECB_00354,1
AraP5,ECB_00355,1
AraP5,ECB_00356,1
AraP5,ECB_00357,1
AraP5,ECB_00358,1
AraP5,ECB_00359,1
AraP5,ECB_00360,1
AraP5,ECB_00361,1
AraP5,ECB_00362,1
AraP5,ECB_00363,1
AraP5,ECB_00364,1
AraP5,ECB_00365,1
AraP5,ECB_00366,1
AraP5,ECB_00367,1
AraP5,ECB_00368,1
AraP5,ECB_00369,1
AraP5,ECB_00370,1
AraP5,ECB_00371,1
AraP5,ECB_00372,1
AraP5,ECB_00373,1
AraP5,ECB_00374,1
AraP5,ECB_00375,1
AraP5,ECB_00376,1
AraP5,ECB_00377,1
AraP5,ECB_00378,1
AraP5,ECB_00379,1
AraP5,ECB_00380,1
AraP5,ECB_00381,1
AraP5,ECB_00382,1
AraP5,ECB_00383,1
AraP5,ECB_00384,1
AraP5,ECB_00385,1
AraP5,ECB_00386,1
AraP5,ECB_00387,1
AraP5,ECB_00388,1
AraP5,ECB_00389,1
AraP5,ECB_00390,1
AraP5,ECB_00391,1
AraP5,ECB_00392,1
AraP5,ECB_00393,1
AraP5,ECB_00394,1
AraP5,ECB_00395,1
AraP5,ECB_00396,1
AraP5,ECB_00397,1
AraP5,ECB_00398,1
AraP5,ECB_00399,1
AraP5,ECB_00400,1
AraP5,ECB_00401,1
AraP5,ECB_00402,1
AraP5,ECB_00403,1
AraP5,ECB_00404,1
AraP5,ECB_00405,1
AraP5,ECB_00406,1
AraP5,ECB_00407,1
AraP5,ECB_00408,1
AraP5,ECB_00409,1
AraP5,ECB_00410,1
AraP5,ECB_00411,1
AraP5,ECB_00412,1
AraP5,ECB_00413,1
AraP5,ECB_00414,1
AraP5,ECB_00415,1
AraP5,ECB_00416,1
AraP5,ECB_00417,1
AraP5,ECB_00418,1
AraP5,ECB_00419,1
AraP5,ECB_00420,1
AraP5,ECB_00421,1
AraP5,ECB_00422,1
AraP5,ECB_00423,1
AraP5,ECB_00424,1
AraP5,ECB_00425,1
AraP5,ECB_00426,1
AraP5,ECB_00427,1
AraP5,ECB_00428,1
AraP5,ECB_00429,1
AraP5,ECB_00430,1
AraP5,ECB_00431,1
AraP5,ECB_00432,1
AraP5,ECB_00433,1
AraP5,ECB_00434,1
AraP5,ECB_00435,1
AraP5,ECB_00436,1
AraP5,ECB_00437,1
AraP5,ECB_00438,1
AraP5,ECB_00439,1
AraP5,ECB_00440,1
AraP5,ECB_00441,1
AraP5,ECB_00442,1
AraP5,ECB_00443,1
AraP5,ECB_00444,1
AraP5,ECB_00445,1
AraP5,ECB_00446,1
AraP5,ECB_00447,1
AraP5,ECB_00448,1
AraP5,ECB_00449,1
AraP5,ECB_00450,1
AraP5,ECB_00451,1
AraP5,ECB_00452,1
AraP5,ECB_00453,1
AraP5,ECB_00454,1
AraP5,ECB_00455,1
AraP5,ECB_00456,1
AraP5,ECB_00457,1
AraP5,ECB_00458,1
AraP5,ECB_00459,1
AraP5,ECB_00460,1
AraP5,ECB_00461,1
AraP5,ECB_00462,1
AraP5,ECB_00463,1
